,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Category
1674,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
1675,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1676,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Leather & Sewing Supply Depot,43.6505157,-79.3974597,Arts & Crafts Store
1677,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1678,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1679,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1680,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1681,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1682,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Bathurst Skatepark,43.650943,-79.404699,Skate Park
1683,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,McNicoll & Brimley,43.815460842842725,-79.28171615206458,Intersection
1684,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Port Royal Park,43.815477,-79.289773,Park
1685,"Milliken, Agincourt North, Steeles East, L'Amoreaux East",43.8152522,-79.2845772,Milliken Public School Playground,43.81538282984429,-79.2898673242174,Playground
1686,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
1687,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
1688,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
1689,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
1690,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
1691,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
1692,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
1693,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
1694,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
1695,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
1696,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
1697,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
1698,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
1699,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
1700,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1701,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1702,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1703,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1704,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1705,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
1706,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1707,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1708,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1709,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1710,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
1711,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1712,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1713,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1714,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1715,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1716,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
1717,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
1718,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
1719,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
1720,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
1721,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,Fried Chicken Joint
1722,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
1723,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
1724,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
1725,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
1726,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Big Guy's Little Coffee Shop,43.60135897342198,-79.50247984584817,Coffee Shop
1727,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Hex-Mex,43.60126068149633,-79.50228440295261,Mexican Restaurant
1728,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
1729,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
1730,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Popeyes Louisiana Kitchen,43.74120165509377,-79.58454469276013,Fried Chicken Joint
1731,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,The Beer Store,43.7416936,-79.5843728,Beer Store
1732,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
1733,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
1734,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
1735,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
1736,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Pizza Nova,43.73676056243852,-79.58981659031261,Pizza Place
1737,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Dollarama,43.742018,-79.591076,Discount Store
1738,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
1739,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Price Chopper,43.799444969304986,-79.3185634598668,Grocery Store
1740,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
1741,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
1742,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
1743,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
1744,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
1745,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,McDonald's,43.79824882031983,-79.31816666829309,Fast Food Restaurant
1746,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
1747,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Eggsmart,43.796375,-79.318681,Breakfast Spot
1748,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,A Buck or Two,43.798286042580465,-79.31848503806829,Thrift / Vintage Store
1749,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Fit4Less,43.798394,-79.318453,Gym
1750,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Super Taste Noodle House,43.79821726507988,-79.31851254896291,Noodle House
1751,Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1752,Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1753,Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1754,Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1755,Stn A PO Boxes,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1756,Stn A PO Boxes,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1757,Stn A PO Boxes,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1758,Stn A PO Boxes,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1759,Stn A PO Boxes,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1760,Stn A PO Boxes,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1761,Stn A PO Boxes,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1762,Stn A PO Boxes,43.6464352,-79.37484599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1763,Stn A PO Boxes,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1764,Stn A PO Boxes,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1765,Stn A PO Boxes,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1766,Stn A PO Boxes,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1767,Stn A PO Boxes,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1768,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1769,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1770,Stn A PO Boxes,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1771,Stn A PO Boxes,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1772,Stn A PO Boxes,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1773,Stn A PO Boxes,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1774,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1775,Stn A PO Boxes,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1776,Stn A PO Boxes,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1777,Stn A PO Boxes,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1778,Stn A PO Boxes,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1779,Stn A PO Boxes,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1780,Stn A PO Boxes,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1781,Stn A PO Boxes,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1782,Stn A PO Boxes,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1783,Stn A PO Boxes,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1784,Stn A PO Boxes,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1785,Stn A PO Boxes,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1786,Stn A PO Boxes,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1787,Stn A PO Boxes,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1788,Stn A PO Boxes,43.6464352,-79.37484599999999,Eggspectation,43.646526,-79.375134,Breakfast Spot
1789,Stn A PO Boxes,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1790,Stn A PO Boxes,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1791,Stn A PO Boxes,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1792,Stn A PO Boxes,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1793,Stn A PO Boxes,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1794,Stn A PO Boxes,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1795,Stn A PO Boxes,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1796,Stn A PO Boxes,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1797,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1798,Stn A PO Boxes,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1799,Stn A PO Boxes,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1800,Stn A PO Boxes,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1801,Stn A PO Boxes,43.6464352,-79.37484599999999,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1802,Stn A PO Boxes,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1803,Stn A PO Boxes,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1804,Stn A PO Boxes,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1805,Stn A PO Boxes,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1806,Stn A PO Boxes,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1807,Stn A PO Boxes,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1808,Stn A PO Boxes,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1809,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1810,Stn A PO Boxes,43.6464352,-79.37484599999999,Rexall,43.648182,-79.37387,Pharmacy
1811,Stn A PO Boxes,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1812,Stn A PO Boxes,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1813,Stn A PO Boxes,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1814,Stn A PO Boxes,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1815,Stn A PO Boxes,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1816,Stn A PO Boxes,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1817,Stn A PO Boxes,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1818,Stn A PO Boxes,43.6464352,-79.37484599999999,Bindia Indian Bistro,43.64855916613238,-79.37181600953608,Indian Restaurant
1819,Stn A PO Boxes,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1820,Stn A PO Boxes,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1821,Stn A PO Boxes,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1822,Stn A PO Boxes,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1823,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1824,Stn A PO Boxes,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1825,Stn A PO Boxes,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1826,Stn A PO Boxes,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1827,Stn A PO Boxes,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1828,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1829,Stn A PO Boxes,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1830,Stn A PO Boxes,43.6464352,-79.37484599999999,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1831,Stn A PO Boxes,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1832,Stn A PO Boxes,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1833,Stn A PO Boxes,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1834,Stn A PO Boxes,43.6464352,-79.37484599999999,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1835,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1836,Stn A PO Boxes,43.6464352,-79.37484599999999,Tim Hortons,43.6477612,-79.3704963,Coffee Shop
1837,Stn A PO Boxes,43.6464352,-79.37484599999999,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
1838,Stn A PO Boxes,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1839,Stn A PO Boxes,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1840,Stn A PO Boxes,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1841,Stn A PO Boxes,43.6464352,-79.37484599999999,Fast Fresh Foods,43.649392411305456,-79.37812292780795,Salad Place
1842,Stn A PO Boxes,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1843,Stn A PO Boxes,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1844,Stn A PO Boxes,43.6464352,-79.37484599999999,Loblaws,43.645427,-79.369789,Grocery Store
1845,Stn A PO Boxes,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1846,Stn A PO Boxes,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1847,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1848,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.646799,-79.38069,Coffee Shop
1849,Stn A PO Boxes,43.6464352,-79.37484599999999,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
1850,Stn A PO Boxes,43.6464352,-79.37484599999999,Joe Fresh,43.644285,-79.369771,Clothing Store
1851,Stn A PO Boxes,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1852,Stn A PO Boxes,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1853,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
1854,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
1855,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
1856,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
1857,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
1858,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
1859,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
1860,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Sir Adam Beck Rink,43.602526494798546,-79.5474551115246,Skating Rink
1861,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Franklin Horner Community Centre,43.60370722144246,-79.53813754757284,Athletics & Sports
1862,"Northwest, West Humber - Clairville",43.706748299999994,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
1863,"Northwest, West Humber - Clairville",43.706748299999994,-79.5940544,Logistics Distribution,43.707554,-79.589252,Bar
1864,"Northwest, West Humber - Clairville",43.706748299999994,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
1865,"Northwest, West Humber - Clairville",43.706748299999994,-79.5940544,Vectra Heavy Haulers,43.70489112873324,-79.59940981869295,Truck Stop
1866,"St. James Town, Cabbagetown",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1867,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1868,"St. James Town, Cabbagetown",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1869,"St. James Town, Cabbagetown",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1870,"St. James Town, Cabbagetown",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
